1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,stop
-37.22,6.95,147.35,-170.27,25.60,-11.22,-154.95,12.61,-46.80,-19.95,-15.64,178.04,-168.73,-40.16,-29.91,-158.61,-11.44,-34.07
-36.89,6.04,147.64,-169.42,25.50,-10.90,-155.18,12.47,-46.20,-20.90,-15.61,178.68,-167.52,-39.51,-30.03,-159.05,-11.26,-34.77
-36.07,5.27,147.83,-168.59,25.51,-10.60,-155.44,12.47,-45.44,-21.92,-15.33,179.05,-166.38,-39.02,-30.13,-159.26,-10.95,-35.29
-35.91,4.38,147.83,-167.89,25.44,-10.30,-155.65,12.71,-44.46,-21.99,-13.23,178.81,-165.24,-38.68,-30.31,-159.42,-10.52,-35.66
-33.47,0.78,149.69,-167.24,25.29,-10.00,-155.92,12.82,-43.65,-20.56,-11.50,178.81,-164.27,-38.68,-30.59,-159.34,-10.08,-35.97
-31.95,-1.82,150.63,-166.63,24.89,-9.79,-156.06,12.58,-43.11,-19.37,-11.24,178.91,-163.65,-38.80,-30.84,-159.33,-9.92,-36.33
-31.41,-1.28,149.84,-166.06,24.39,-9.68,-155.94,12.19,-42.56,-18.10,-11.46,178.73,-163.33,-38.83,-30.92,-159.58,-10.09,-36.75
-30.72,-0.51,148.78,-165.88,23.90,-9.66,-155.94,11.85,-42.27,-17.75,-11.34,178.56,-163.14,-38.50,-30.92,-160.01,-10.36,-37.10
-30.63,-0.37,147.83,-165.90,23.47,-9.62,-156.21,11.36,-42.31,-16.98,-10.98,178.31,-162.73,-38.46,-31.10,-160.52,-10.51,-37.36
-29.93,-0.20,147.23,-166.14,22.90,-9.56,-156.44,11.09,-42.37,-16.09,-10.50,178.05,-162.07,-38.94,-31.52,-160.91,-10.39,-37.50
-29.02,0.03,146.80,-166.23,22.62,-9.46,-156.67,11.02,-42.33,-15.34,-10.28,177.83,-161.54,-39.55,-31.95,-161.08,-10.27,-37.62
-28.20,0.22,146.43,-166.24,22.76,-9.29,-156.97,10.90,-42.28,-14.52,-10.37,177.62,-161.10,-39.98,-32.32,-161.11,-10.53,-37.83
-27.49,0.32,146.08,-166.27,23.10,-9.06,-157.20,11.08,-42.16,-13.74,-10.46,177.40,-160.84,-40.22,-32.54,-161.17,-11.11,-38.15
