1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,stop
-15.05,31.42,103.84,155.35,10.92,-37.38,-138.54,4.76,-56.77,47.37,-18.74,80.65,136.04,-25.01,-17.92,-142.91,1.23,-24.20
-14.50,29.97,102.51,157.28,11.07,-37.94,-138.80,4.60,-56.93,47.83,-19.83,79.99,137.39,-25.11,-18.21,-142.86,1.22,-24.16
-13.93,28.17,101.31,159.33,11.34,-38.40,-139.12,4.55,-57.00,48.26,-20.73,79.73,138.77,-25.20,-18.54,-142.81,1.15,-24.17
-13.53,26.12,100.26,161.35,11.50,-38.77,-139.53,4.38,-57.00,0,0,0,140.22,-25.32,-18.89,-142.73,1.06,-24.19
-13.39,21.75,98.49,163.32,11.54,-39.05,-139.96,4.16,-56.97,48.93,-22.69,79.97,141.71,-25.46,-19.24,-142.64,1.03,-24.19
-13.15,19.73,97.84,165.26,11.55,-39.25,-140.33,4.10,-56.84,49.00,-23.55,80.46,143.22,-25.66,-19.58,-142.56,1.09,-24.21
-12.79,17.76,97.29,167.11,11.63,-39.36,-140.65,4.27,-56.62,48.88,-24.34,81.18,144.71,-25.93,-19.86,-142.45,1.12,-24.22
-12.31,15.89,96.81,168.80,11.87,-39.45,-141.05,4.41,-56.33,48.54,-25.09,82.03,146.18,-26.20,-20.12,-142.34,1.11,-24.22
-11.77,14.21,96.34,170.32,12.10,-39.51,0,0,0,48.01,-25.82,82.90,147.59,-26.41,-20.41,-142.27,1.09,-24.24
-11.11,12.76,95.84,173.06,12.30,-39.56,-141.72,4.57,-55.40,47.49,-26.36,83.66,148.98,-26.53,-20.74,-142.18,1.08,-24.28
-10.56,11.41,95.37,174.21,12.34,-39.59,-142.05,4.65,-54.89,46.98,-26.79,84.41,150.38,-26.63,-21.12,-142.03,1.09,-24.27
-10.18,10.16,94.96,175.18,12.21,-39.66,-142.38,4.74,-54.40,46.37,-27.21,85.18,151.67,-26.75,-21.50,-141.83,1.06,-24.26
-9.88,9.05,94.60,176.08,11.96,-39.73,-142.66,4.84,-53.94,45.75,-27.59,85.91,152.87,-26.89,-21.85,-141.63,0.96,-24.33
-9.60,8.03,94.24,176.88,11.72,-39.77,-142.90,4.83,-53.61,45.19,-27.92,86.57,153.99,-27.03,-22.19,-141.48,0.85,-24.43
-9.31,7.17,93.94,177.60,11.50,-39.78,-143.05,4.68,-53.44,44.68,-28.21,87.22,155.03,-27.11,-22.55,-141.35,0.76,-24.51
-9.01,6.42,93.71,178.25,11.33,-39.80,-143.15,4.50,-53.32,44.15,-28.45,87.89,155.99,-27.12,-22.90,-141.18,0.68,-24.59
-8.73,5.79,93.52,178.84,11.15,-39.81,-143.34,4.41,-53.20,43.57,-28.64,88.59,156.88,-27.17,-23.23,-140.97,0.62,-24.69
-8.44,5.25,93.38,179.39,10.92,-39.81,-143.49,4.41,-53.06,0,0,0,157.68,-27.26,-23.50,-140.77,0.53,-24.82
-8.24,4.74,93.33,179.84,10.76,-39.78,-143.48,4.56,-52.63,42.44,-28.90,89.85,158.39,-27.31,-23.73,-140.59,0.45,-24.95
-8.21,4.16,93.38,-179.74,10.64,-39.73,-143.40,4.65,-52.39,41.63,-29.06,90.91,158.99,-27.30,-23.94,-140.41,0.37,-25.04
-8.38,3.47,93.64,-179.42,10.45,-39.66,-143.35,4.76,-52.18,41.33,-29.14,91.37,159.53,-27.29,-24.14,-140.25,0.28,-25.13
-8.86,2.79,94.05,-179.12,10.24,-39.51,-143.27,4.85,-52.01,41.09,-29.18,91.82,160.03,-27.28,-24.33,-140.12,0.25,-25.19
-9.59,2.22,94.59,-178.86,10.00,-39.28,-143.14,4.88,-51.86,40.90,-29.21,92.25,160.44,-27.27,-24.48,-140.01,0.25,-25.24
-8.87,2.41,95.39,-178.69,9.88,-38.94,-142.83,4.86,-51.70,40.76,-29.37,92.67,160.82,-27.22,-24.60,-139.92,0.23,-25.30
-7.60,2.21,96.27,-178.63,9.73,-38.58,-142.49,4.91,-51.44,40.67,-29.62,93.05,161.15,-27.16,-24.71,-139.85,0.19,-25.39
-6.23,2.09,97.21,-178.61,10.00,-38.23,-142.34,5.01,-51.18,40.66,-29.89,93.38,0,0,0,-139.83,0.18,-25.50
-5.32,2.30,98.10,-178.78,10.41,-37.91,-142.39,5.20,-50.90,40.70,-30.20,93.68,162.06,-26.98,-25.02,-139.90,0.17,-25.71
-4.73,2.63,98.92,-179.13,10.64,-37.58,-142.55,5.44,-50.57,40.75,-30.49,93.99,162.32,-26.96,-25.12,-139.94,0.19,-25.81
